review_id,review_text,sentiment_label,first_issue_label,processed_text
11,"tốt giao hàng nhanh, bao bì đóng gói ổn đã mua nhiều lần ở shop nên rất ưng ý sẽ ủng hộ tiếp nữa 5 le thi van",positive,packaging,True,product_quality,shopee_template_review,real_review,tốt giao hàng nhanh bao bì đóng gói ổn đã mua nhiều lần ở shop nên rất ưng ý sẽ ủng hộ tiếp nữa 5 le thi van
12,"đúng mát y hình nhận hàng rất ưng. 1m68, 68kg, béo bụng, shop tư vấn xl. rất vừa đẹp. vote 5 sao, nên mua nhé cả nhà. đường chỉ cẩn thận, vải chất lượng, mát, có dây rút, túi có khoá",positive,product_quality,True,size_fit,shopee_template_review,real_review,đúng mát y hình nhận hàng rất ưng 1m68 68kg béo bụng shop tư vấn xl rất vừa đẹp vote 5 sao nên mua nhé cả nhà đường chỉ cẩn thận vải chất lượng mát có dây rút túi có khoá
13,"thoáng mát, dễ chịu co giãn nhẹ, bền chuẩn sản phẩm nguyên vẹn. đóng gói cẩn thận. sản phẩm chất liệu tốt. mặc thoải mái, dễ chịu. không ra màu khi giặt. body fit săn sale livestream shopee style nên voucher giá quá tốt! giao hàng nhanh. hài lòng! sẽ mua lại khi săn được sale",positive,product_attribute,True,product_quality,shopee_template_review,real_review,thoáng mát dễ chịu co giãn nhẹ bền chuẩn sản phẩm nguyên vẹn đóng gói cẩn thận sản phẩm chất liệu tốt mặc thoải mái dễ chịu không ra màu khi giặt body fit săn sale livestream shopee style nên voucher giá quá tốt giao hàng nhanh hài lòng sẽ mua lại khi săn được sale
14,đúng vải gió ghi và đen lần đầu tiên mua đồ nam trên shopee giá rẻ hơn rất nhiều so với mua ngoài shop shop giao hàng nhanh giá trên tem là 170 khi mua combo hai cái miễn phí ship chỉ có 147.000đ thật là rẻ quần xịn xò không có chỉ thừa thoáng mát mua ở shop không có giá này chồng mặc vừa vặn đúng thông số 3 dc4oaw zh1,positive,product_attribute,True,material_comfort,shopee_template_review,real_review,đúng vải gió ghi và đen lần đầu tiên mua đồ nam trên shopee giá rẻ hơn rất nhiều so với mua ngoài shop shop giao hàng nhanh giá trên tem là 170 khi mua combo hai cái miễn phí ship chỉ có 147 000đ thật là rẻ quần xịn xò không có chỉ thừa thoáng mát mua ở shop không có giá này chồng mặc vừa vặn đúng thông số 3 dc4oaw zh1
15,"đen, xám vải đúng shop đóng gói cẩn thận và giao hàng nhanh, quần chất liệu mềm mát và khá bền mkhông đã tin và sử dụng nhiều sản phẩm của shop mọi người nên mua nha",positive,product_attribute,True,color_design,shopee_template_review,real_review,đen xám vải đúng shop đóng gói cẩn thận và giao hàng nhanh quần chất liệu mềm mát và khá bền mkhông đã tin và sử dụng nhiều sản phẩm của shop mọi người nên mua nha
16,"den ghi vừa vặn, shop giao nhanh. quần mặc thoải mái, 1 lớp, có khoá túi kéo tiện để điện thoại. dây rút buộc trong không lo dãn chun 3 d",positive,product_quality,True,size_fit,shopee_template_review,real_review,den ghi vừa vặn shop giao nhanh quần mặc thoải mái 1 lớp có khoá túi kéo tiện để điện thoại dây rút buộc trong không lo dãn chun 3 d
17,"mua cùng phân loại hàng mà có 2 cái là của hiệu guzado, 2 cái là mentoris. nhưng dây kéo và chất vải của mentoris tốt và mềm mịn giãn hơn. mát hơn vải có mạc guzado. đã mua lần này là lần thứ 2. lần trc cũng 4 quần mà củ guzado hết. mặc thấy oke nên mua tiếp 4 quần nữa",positive,product_attribute,True,product_quality,free_text_review,real_review,mua cùng phân loại hàng mà có 2 cái là của hiệu guzado 2 cái là mentoris nhưng dây kéo và chất vải của mentoris tốt và mềm mịn giãn hơn mát hơn vải có mạc guzado đã mua lần này là lần thứ 2 lần trc cũng 4 quần mà củ guzado hết mặc thấy oke nên mua tiếp 4 quần nữa
18,"xuất sắc nhé các bác. chất liệu mỏng thoáng mát. túi quần có khoá kéo, rộng rãi vừa điện thoại. đường may, chun quần đẹp chắc chắn. màu sắc đẹp như hình. không phải cộc hẳn mà lửng lửng nhé nhìn lịch sự. chồng mình 1m76 65kg vừa in 1",positive,product_attribute,True,material_comfort,free_text_review,real_review,xuất sắc nhé các bác chất liệu mỏng thoáng mát túi quần có khoá kéo rộng rãi vừa điện thoại đường may chun quần đẹp chắc chắn màu sắc đẹp như hình không phải cộc hẳn mà lửng lửng nhé nhìn lịch sự chồng mình 1m76 65kg vừa in 1
19,"quần ok, vải gió, không co giãn, mặc chắc mát, vải này khá bền. size vừa vặn. giá cũng ổn. giao hàng nhanh, được tặng thêm 1 đôi tất chân",positive,product_attribute,True,material_comfort,free_text_review,real_review,quần ok vải gió không co giãn mặc chắc mát vải này khá bền size vừa vặn giá cũng ổn giao hàng nhanh được tặng thêm 1 đôi tất chân
20,"mát đen+ chì đúng chất vải mát, form quần đẹp, rất xứng đáng với giá tiền. sẽ ủng hộ shop nhiều lần",positive,product_attribute,True,price_value,shopee_template_review,real_review,mát đen chì đúng chất vải mát form quần đẹp rất xứng đáng với giá tiền sẽ ủng hộ shop nhiều lần
21,tốt vừa vặn đẹp hàng chất lượng mặc mát dễ chịu rất thoải mái lên mua vừa với giá tiền,positive,product_attribute,True,product_quality,shopee_template_review,real_review,tốt vừa vặn đẹp hàng chất lượng mặc mát dễ chịu rất thoải mái lên mua vừa với giá tiền
22,"good đúng màu trên ảnh nhé vải gió giãn quần chất đẹp, mát, co giãn. mặc vừa rất thích. đã mua lại lần",positive,product_attribute,True,size_fit,shopee_template_review,real_review,good đúng màu trên ảnh nhé vải gió giãn quần chất đẹp mát co giãn mặc vừa rất thích đã mua lại lần
23,"vải mát mặc mùa hè oke combo 2 quần màu đen cộc nam mặc thích sờ vải mát mua lần đầu, lần sau đẹp mặc oke lại ủng hộ tiếp",positive,product_attribute,True,material_comfort,free_text_review,real_review,vải mát mặc mùa hè oke combo 2 quần màu đen cộc nam mặc thích sờ vải mát mua lần đầu lần sau đẹp mặc oke lại ủng hộ tiếp
24,"mềm mát đúng xanh than chất lượng tốt, săn được giá rẻ lắm. shop tl nhiệt tình, giao hàng nhanh. đáng mua nhé. lần sau mình sẽ ủng hộ",positive,seller_service,True,material_comfort,shopee_template_review,real_review,mềm mát đúng xanh than chất lượng tốt săn được giá rẻ lắm shop tl nhiệt tình giao hàng nhanh đáng mua nhé lần sau mình sẽ ủng hộ
25,"vải gió đen, xanh than đúng theo hình ảnh mới mua lần đầu nhưng sản pham củng khá chat luong",positive,product_attribute,True,material_comfort,shopee_template_review,real_review,vải gió đen xanh than đúng theo hình ảnh mới mua lần đầu nhưng sản pham củng khá chat luong
26,mâu sắc đúng mô tả chất vài tốt và mát thun lạnh hàng việt nam chất lượng cao khỏi phải lo lắng về vấn đề này. tôi đã mua rất nhiều lần,positive,product_quality,True,size_fit,shopee_template_review,real_review,mâu sắc đúng mô tả chất vài tốt và mát thun lạnh hàng việt nam chất lượng cao khỏi phải lo lắng về vấn đề này tôi đã mua rất nhiều lần
27,"sản phẩm rất chất lượng, đáng giá với giá tiền. giao hàng nhanh chóng và đóng gói sản phẩm cẩn thận. chất lượng sản phẩm vượt xa mong đợi của tôi, rất hài lòng. 2 v",positive,product_quality,True,price_value,free_text_review,real_review,sản phẩm rất chất lượng đáng giá với giá tiền giao hàng nhanh chóng và đóng gói sản phẩm cẩn thận chất lượng sản phẩm vượt xa mong đợi của tôi rất hài lòng 2 v
28,oke oke mềm shop giao hàng nhanh mà đóng gói cẩn thận. quần thì đường may rất cẩn thận. nói chung là săn sale với cái giá rẻ như thế mà quần thì quá chất lượng 1 rồi,positive,price_value,True,product_quality,shopee_template_review,real_review,oke oke mềm shop giao hàng nhanh mà đóng gói cẩn thận quần thì đường may rất cẩn thận nói chung là săn sale với cái giá rẻ như thế mà quần thì quá chất lượng 1 rồi
29,"đen , ghi mát quần chất mát, đóng gói chỉnh chu, đẹp bạn mình thấy đẹp nên xin linkhông để mua cho bố 1 d",positive,product_attribute,True,material_comfort,shopee_template_review,real_review,đen ghi mát quần chất mát đóng gói chỉnh chu đẹp bạn mình thấy đẹp nên xin linkhông để mua cho bố 1 d
30,quần mặt vừa size cao 1m77 nặng 75kg nha. mặt vải mát mịn. giặt mấy lần rồi túi quần không bị rách. túi nào cũng có dây kéo. co giãn nhẹ. ckhông mình rất thít vải quần này. đang tính mua thêm. nên mua nha bà kon 1 6,positive,product_attribute,True,material_comfort,free_text_review,real_review,quần mặt vừa size cao 1m77 nặng 75kg nha mặt vải mát mịn giặt mấy lần rồi túi quần không bị rách túi nào cũng có dây kéo co giãn nhẹ ckhông mình rất thít vải quần này đang tính mua thêm nên mua nha bà kon 1 6
31,"đen, ghi đúng size tư vấn 92% polyester 8% spandex cao m72, nặng 68kg shop tư vấn size xl, khuyeen moij ng mua rộng hơn xíu cho thoải mái. chất vải phù hợp với giá tiền, 1 t",positive,product_attribute,True,material_comfort,shopee_template_review,real_review,đen ghi đúng size tư vấn 92 polyester 8 spandex cao m72 nặng 68kg shop tư vấn size xl khuyeen moij ng mua rộng hơn xíu cho thoải mái chất vải phù hợp với giá tiền 1 t
32,đúng với mô tả đẹp hàng nhận về đẹp mặc thoải mái rất thích đã mua 2 lần! lần sau lại ủng hộ shop tiếp!,positive,product_quality,False,,shopee_template_review,real_review,đúng với mô tả đẹp hàng nhận về đẹp mặc thoải mái rất thích đã mua 2 lần lần sau lại ủng hộ shop tiếp
33,"combo 2 màu xanh than và đen chất đẹp, mát , mình đã mua so bên shop này rất nhiều lần, rất ưng,nhân viên tư vấn nhiệt tình 1 n",positive,product_attribute,True,product_quality,shopee_template_review,real_review,combo 2 màu xanh than và đen chất đẹp mát mình đã mua so bên shop này rất nhiều lần rất ưng nhân viên tư vấn nhiệt tình 1 n
34,"chất lượng sản phẩm tốt nha. giá lại quá rẻ. quần có co giãn nhẹ, lại có khoá túi, rất tiện đi tập thể dục 1 u e",positive,product_quality,True,price_value,free_text_review,real_review,chất lượng sản phẩm tốt nha giá lại quá rẻ quần có co giãn nhẹ lại có khoá túi rất tiện đi tập thể dục 1 u e
35,"chất lượng sản phẩm rất tốt, đóng gói cẩn thận, nhận hàng nhanh chóng. chất lượng sản phẩm không làm thất vọng, giá cả hợp lý. đánh giá 5 sao. chất lượng sản phẩm ổn định, giá cả phải chăng. tôi rất hài lòng. chất lượng sản phẩm tuyệt vời, giá thành hợp lý. đã giới thiệu cho bạn bè. chất lượng sản phẩm vượt xa giá trị của nó. sẽ mua lại ở shopee. dịch vụ giao hàng nhanh, sản phẩm chất lượng. hài lòng 100%.",positive,product_quality,True,shipping_delivery,free_text_review,real_review,chất lượng sản phẩm rất tốt đóng gói cẩn thận nhận hàng nhanh chóng chất lượng sản phẩm không làm thất vọng giá cả hợp lý đánh giá 5 sao chất lượng sản phẩm ổn định giá cả phải chăng tôi rất hài lòng chất lượng sản phẩm tuyệt vời giá thành hợp lý đã giới thiệu cho bạn bè chất lượng sản phẩm vượt xa giá trị của nó sẽ mua lại ở shopee dịch vụ giao hàng nhanh sản phẩm chất lượng hài lòng 100
36,"đúng mô tả ghi đậm shop đóng gói sản phẩm rất kỹ và giao hàng khá nhanh.chất liệu chất lượng sản phẩm thì rất ok,vải dày dặn mà mặc thoáng mát,túi thì đều có khóa rất tiện.shop tư vấn rất nhiệt tình.thanks shop. 3 1 2 4 5 6 7",positive,product_attribute,True,seller_service,shopee_template_review,real_review,đúng mô tả ghi đậm shop đóng gói sản phẩm rất kỹ và giao hàng khá nhanh chất liệu chất lượng sản phẩm thì rất ok vải dày dặn mà mặc thoáng mát túi thì đều có khóa rất tiện shop tư vấn rất nhiệt tình thanks shop 3 1 2 4 5 6 7
37,"mua 2 cái quần ưng ý lắm ạ, em quay lại mấy lần shop rồi thấy ưng cái bụng cực kì ạ, shop chuẩn bị hàng đóng gói và vận chuyển nhanh chóng",positive,product_quality,True,shipping_delivery,free_text_review,real_review,mua 2 cái quần ưng ý lắm ạ em quay lại mấy lần shop rồi thấy ưng cái bụng cực kì ạ shop chuẩn bị hàng đóng gói và vận chuyển nhanh chóng
38,"vỏ gối mát cực, nằm ngủ thoải mái gối êm nha, đàn hồi tốt, bông chuẩn bao bì đẹp, mùi thơm, dùng xong thấy da cũng ok, nên dùng thử nha",positive,product_attribute,True,product_quality,free_text_review,real_review,vỏ gối mát cực nằm ngủ thoải mái gối êm nha đàn hồi tốt bông chuẩn bao bì đẹp mùi thơm dùng xong thấy da cũng ok nên dùng thử nha
39,"vải gió màu đẹp như hình đã đăng bán kiểu dáng như hình shop đăng bán 52 kg mua size m,mặc vừa nha. màu vải đẹp,không bị ra màu khi giặt với xà phòng giặt đồ. tiện lợi cho chơi các môn thể thao,vì giặt nhanh khô,vì là loại vải gió. có túi 2 bên không . có thêm dây rút để điều chỉnh độ rộng ,chật bụng. nên mua nha cả nhà. shiper giao hàng cũng rất nhiệt tình",positive,product_attribute,True,material_comfort,shopee_template_review,real_review,vải gió màu đẹp như hình đã đăng bán kiểu dáng như hình shop đăng bán 52 kg mua size m mặc vừa nha màu vải đẹp không bị ra màu khi giặt với xà phòng giặt đồ tiện lợi cho chơi các môn thể thao vì giặt nhanh khô vì là loại vải gió có túi 2 bên không có thêm dây rút để điều chỉnh độ rộng chật bụng nên mua nha cả nhà shiper giao hàng cũng rất nhiệt tình
40,"thoáng mát. phù hợp mặc mùa hè không rõ chất liệu màu sắc đúng như hình ảnh shop đã đăng màu quần đẹp, không bị ra màu khi giặt. quần có dây rút phía bên trong. kiểu quần năng động. mặc thoáng mát, phù hợp mặc mùa hè phù hợp giá tiền. nên mua nha cả nhà",positive,product_attribute,True,damaged_defective,shopee_template_review,real_review,thoáng mát phù hợp mặc mùa hè không rõ chất liệu màu sắc đúng như hình ảnh shop đã đăng màu quần đẹp không bị ra màu khi giặt quần có dây rút phía bên trong kiểu quần năng động mặc thoáng mát phù hợp mặc mùa hè phù hợp giá tiền nên mua nha cả nhà
41,"giao hàng nhanh, đúng như lựa chọn. đóng gói cẩn thận. chất liệu mẫu mã đúng như quảng cáo. độ hoàn thiện, đường may rất cẩn thận và chuẩn. các chi tiết nhỏ cũng làm rất chỉnh chu. nói chung là rất hài lòng với sản phẩm này. mua được với giá chỉ 70k/ cái. rất ổn so với những lần mua trc của shop khâc trên sàn. sẽ tiếp tục ủng hộ khi có nhu cầu. chua khi nào mua quần áo trên sàn mà ưng ý như thế",positive,product_quality,True,price_value,free_text_review,real_review,giao hàng nhanh đúng như lựa chọn đóng gói cẩn thận chất liệu mẫu mã đúng như quảng cáo độ hoàn thiện đường may rất cẩn thận và chuẩn các chi tiết nhỏ cũng làm rất chỉnh chu nói chung là rất hài lòng với sản phẩm này mua được với giá chỉ 70k cái rất ổn so với những lần mua trc của shop khâc trên sàn sẽ tiếp tục ủng hộ khi có nhu cầu chua khi nào mua quần áo trên sàn mà ưng ý như thế
42,"thoang mát, chất nhẹ màu đẹp quần giá khá ổn, màu đa dạng, chất vải nhẹ mặc mát, đã mua lại lần 2 rất ưng",positive,product_attribute,True,product_quality,shopee_template_review,real_review,thoang mát chất nhẹ màu đẹp quần giá khá ổn màu đa dạng chất vải nhẹ mặc mát đã mua lại lần 2 rất ưng
43,"mềm đẹp oke đã mua có shop nhiều lần, chất lượng tốt, mặc phom chuẩn thoải mái. giá rẻ đáng để mua và ủng hộ lần sau",positive,price_value,True,product_quality,shopee_template_review,real_review,mềm đẹp oke đã mua có shop nhiều lần chất lượng tốt mặc phom chuẩn thoải mái giá rẻ đáng để mua và ủng hộ lần sau
44,"chuẩn màu đen và ghi vải gió chuẩn giao hàng nhanh đóng gói cẩn thận. săn sale trên live giá rẻ, mặc thoải mái. cho shop 5 sao.",positive,price_value,True,color_design,shopee_template_review,real_review,chuẩn màu đen và ghi vải gió chuẩn giao hàng nhanh đóng gói cẩn thận săn sale trên live giá rẻ mặc thoải mái cho shop 5 sao
45,"nhu hinh anh gió đen, ghi chất liệu vải, kiểu dáng quần đẹp mình đã mua lần 2 rồi chồng mặc rất thoải mái. giao hàng nhanh sẽ tiếp tục ủng hộ shop",positive,product_attribute,True,material_comfort,shopee_template_review,real_review,nhu hinh anh gió đen ghi chất liệu vải kiểu dáng quần đẹp mình đã mua lần 2 rồi chồng mặc rất thoải mái giao hàng nhanh sẽ tiếp tục ủng hộ shop
46,"dễ chịu vải gió mềm , đũng may dễ mặc màu sắc chuẩn, chất liệu vải gió, đường may chắc chắn, quần form chuẩn mua nhiều lần nhiều màu thay đổi",positive,product_attribute,True,color_design,shopee_template_review,real_review,dễ chịu vải gió mềm đũng may dễ mặc màu sắc chuẩn chất liệu vải gió đường may chắc chắn quần form chuẩn mua nhiều lần nhiều màu thay đổi
47,oke sản phẩm đúng như miêu tả. shop đóng gói và giao hàng nhanh.vải quần mặc mát và thoải mái. giá phù hợp. cảm ơn shop. sẽ ủng hộ thêm khi cần,positive,product_quality,True,material_comfort,shopee_template_review,real_review,oke sản phẩm đúng như miêu tả shop đóng gói và giao hàng nhanh vải quần mặc mát và thoải mái giá phù hợp cảm ơn shop sẽ ủng hộ thêm khi cần
48,"quần mát, khô nhanh vải co giãn tốt màu sắc đẹp.không phai màu hàng oke nha shop. đã mua shop nhiều lần. sẽ ủng hộ lần sau nhé",positive,product_attribute,True,product_quality,shopee_template_review,real_review,quần mát khô nhanh vải co giãn tốt màu sắc đẹp không phai màu hàng oke nha shop đã mua shop nhiều lần sẽ ủng hộ lần sau nhé
49,"đúng oke đen quần đẹp, chất gió thoáng, nhẹ. độ dài hợp lý, vừa phải. mua được sale nên giá tốt. rất nên mua",positive,price_value,True,product_quality,shopee_template_review,real_review,đúng oke đen quần đẹp chất gió thoáng nhẹ độ dài hợp lý vừa phải mua được sale nên giá tốt rất nên mua
50,"tốt vải nhiều màu quần đẹp, chất lượng, đã mua nhiều lần rồi nên yên tâm chất lượng nha. ship hàng nhanh, đóng gói sản phẩm cẩn thận, mọi người nên mua nhé",positive,product_quality,True,material_comfort,shopee_template_review,real_review,tốt vải nhiều màu quần đẹp chất lượng đã mua nhiều lần rồi nên yên tâm chất lượng nha ship hàng nhanh đóng gói sản phẩm cẩn thận mọi người nên mua nhé
51,"đẹp co giãn,mát lần đầu mua của shop, quần đẹp, đường may đẹp ít chỉ thừa,săn sale được giá rẻ, sẽ ủng hộ shop thêm những lần sau",positive,price_value,True,material_comfort,shopee_template_review,real_review,đẹp co giãn mát lần đầu mua của shop quần đẹp đường may đẹp ít chỉ thừa săn sale được giá rẻ sẽ ủng hộ shop thêm những lần sau
52,"oke oke đen xám hàng oke chất liệu mỏng thoáng hợp với chạy nhảy. sử dụng ngày mai sẽ review kĩ hơn, còn lại thấy ổn với giá tiền",positive,product_attribute,True,color_design,shopee_template_review,real_review,oke oke đen xám hàng oke chất liệu mỏng thoáng hợp với chạy nhảy sử dụng ngày mai sẽ review kĩ hơn còn lại thấy ổn với giá tiền
53,"đen, than gió đúng giao hàng rất nhanh, đúng, đủ hàng. size chuẩn mặc vừa. bạn nào muốn mặc thoải mái thì tăng thêm",positive,product_attribute,True,material_comfort,shopee_template_review,real_review,đen than gió đúng giao hàng rất nhanh đúng đủ hàng size chuẩn mặc vừa bạn nào muốn mặc thoải mái thì tăng thêm
54,"tốt gió đẹp chất liệu quần tương đối đẹp mát vải gió, shop đóng gói cẩn thận hàng đẹp sẽ ủng hộ shop lần tiếp theo",positive,product_attribute,True,product_quality,shopee_template_review,real_review,tốt gió đẹp chất liệu quần tương đối đẹp mát vải gió shop đóng gói cẩn thận hàng đẹp sẽ ủng hộ shop lần tiếp theo
55,"xanh đậm đúng với mô tả vải cotton quần này mình mua lần thứ 3 rồi, rất hài lòng. form đẹp, màu nhã nhặn, đặc biệt là nhẹ",positive,product_attribute,True,material_comfort,shopee_template_review,real_review,xanh đậm đúng với mô tả vải cotton quần này mình mua lần thứ 3 rồi rất hài lòng form đẹp màu nhã nhặn đặc biệt là nhẹ
56,"shop chuẩn bị hàng nhanh, giao hàng đúng hẹn. sản phẩm được đóng gói cẩn thận, chỉn chu. chất vải đẹp, form mặc lên rất chuẩn và dễ chịu. đã mua nhiều lần",positive,product_quality,True,shipping_delivery,free_text_review,real_review,shop chuẩn bị hàng nhanh giao hàng đúng hẹn sản phẩm được đóng gói cẩn thận chỉn chu chất vải đẹp form mặc lên rất chuẩn và dễ chịu đã mua nhiều lần
57,"tôi thấy quần mặc thoải mái, thoáng mát chất liệu vải mềm mại, co giãn tốt. màu sắc đúng hình ảnh về mặc giặt không bị phai màu. mặc thoải mái, dẽ chịu mua lại 2 lần rồi. toàn mua combo add mã giảm giá vào",positive,product_attribute,True,color_design,shopee_template_review,real_review,tôi thấy quần mặc thoải mái thoáng mát chất liệu vải mềm mại co giãn tốt màu sắc đúng hình ảnh về mặc giặt không bị phai màu mặc thoải mái dẽ chịu mua lại 2 lần rồi toàn mua combo add mã giảm giá vào
58,mình rất hai lòng về sản phẩm này vừa rẻ vừa đẹp vừa đáng tiền nữa shop này quá là uy tín luôn ạ mời m.n ghé shop này ạ vừa rẻ vừa chất lượng nữa lần sau mình ủng hộ shop tiếp,positive,price_value,True,product_quality,free_text_review,real_review,mình rất hai lòng về sản phẩm này vừa rẻ vừa đẹp vừa đáng tiền nữa shop này quá là uy tín luôn ạ mời m n ghé shop này ạ vừa rẻ vừa chất lượng nữa lần sau mình ủng hộ shop tiếp
59,"shop giao hàng nhanh chóng, đóng gói cẩn thận. quần có dãn tốt, mặc lên vừa vặn, dáng thể thao năng động và nhẹ nhàng. mọi người nên mua nha",positive,product_attribute,True,packaging,free_text_review,real_review,shop giao hàng nhanh chóng đóng gói cẩn thận quần có dãn tốt mặc lên vừa vặn dáng thể thao năng động và nhẹ nhàng mọi người nên mua nha
60,tôi tahays quần đùi thoáng mát chất liệu mềm co giãn tốt đúng với mô tả hàng oke nha shop. đã mua nhiều lần. sẽ ủng hộ lần sau nhé,positive,product_attribute,True,product_quality,shopee_template_review,real_review,tôi tahays quần đùi thoáng mát chất liệu mềm co giãn tốt đúng với mô tả hàng oke nha shop đã mua nhiều lần sẽ ủng hộ lần sau nhé
61,shop giao hàng nhanh. shop đóng gói hàng cẩn thận. hàng nhận được sạch sữ. hàng sử dụng rất tốt. cảm ơn shop rất nhiều. mua khăn của shop vài lần. giá tốt. khăn thấm hút nước rất tốt. dày vừa phải không bị dày quá cũng không bị mỏng quá. rất nên mua.,positive,product_attribute,True,packaging,free_text_review,real_review,shop giao hàng nhanh shop đóng gói hàng cẩn thận hàng nhận được sạch sữ hàng sử dụng rất tốt cảm ơn shop rất nhiều mua khăn của shop vài lần giá tốt khăn thấm hút nước rất tốt dày vừa phải không bị dày quá cũng không bị mỏng quá rất nên mua
